collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
第１幕 協奏曲「色は匂へど散りぬるを」 SIDE A		幽閉サテライト					第1幕 協奏曲「色は匂へど散りぬるを」 SIDE A (-)		https://music.youtube.com/browse/MPREb_i3yghuUTfow	https://music.youtube.com/watch?v=
森羅万象に触れて		幽閉サテライト					森羅万象に触れて~驚~		https://music.youtube.com/browse/MPREb_wVz3nW4xIx6	https://music.youtube.com/watch?v=
魔法が生まれた日		幽閉サテライト					魔法が生まれた日 (-)		https://music.youtube.com/browse/MPREb_teflFmkIepw	https://music.youtube.com/watch?v=
紅-KURENAI- Singles Best vol.3 ～ヒトリシズカ～		幽閉サテライト					紅-KURENAI- Singles Best vol.3 ~ヒトリシズカ~ (-)		https://music.youtube.com/browse/MPREb_F5EUASve314	https://music.youtube.com/watch?v=
造花であろうとした者		幽閉サテライト					造花であろうとした者 (-)		https://music.youtube.com/browse/MPREb_Vtmy1bG6pNw	https://music.youtube.com/watch?v=
善悪の頂にある真実		幽閉サテライト					善悪の頂にある真実 (-)		https://music.youtube.com/browse/MPREb_5tmEFXyyMrg	https://music.youtube.com/watch?v=
荒れ果てた地上の唄		幽閉サテライト					荒れ果てた地上の唄 (-)		https://music.youtube.com/browse/MPREb_UBXnOr3oAQ5	https://music.youtube.com/watch?v=
幻想万華鏡～紅霧異変の章～サントラVol.2		幽閉サテライト					不明	不明	不明	不明
静寂のヒトミ		幽閉サテライト					静寂のヒトミ (-)		https://music.youtube.com/browse/MPREb_y9YvEVt3kFC	https://music.youtube.com/watch?v=
瞳に隠された想ヒ		幽閉サテライト					瞳に隠された想ヒ (-)		https://music.youtube.com/browse/MPREb_oILqRNyq67j	https://music.youtube.com/watch?v=
魂の語りに導かれて		幽閉サテライト					魂の語りに導かれて		https://music.youtube.com/browse/MPREb_xtjvkR49CLp	https://music.youtube.com/watch?v=
幻想万華鏡～紅霧異変の章～サントラVol.1		幽閉サテライト					不明	不明	不明	不明
想いが歴史に変わる時		幽閉サテライト					想いが歴史に変わる時		https://music.youtube.com/browse/MPREb_fga2hhLt4qR	https://music.youtube.com/watch?v=
炸裂アイロニー		幽閉サテライト					炸裂アイロニー		https://music.youtube.com/browse/MPREb_KcbgkIBlhCC	https://music.youtube.com/watch?v=
残響は鳴り止まず		幽閉サテライト					残響は鳴り止まず		https://music.youtube.com/browse/MPREb_CfK50i4RRsg	https://music.youtube.com/watch?v=
最果てのコトバ		幽閉サテライト					最果てのコトバ		https://music.youtube.com/browse/MPREb_hVgUXCsX445	https://music.youtube.com/watch?v=
幻-MABOROSHI- Singles Best Vol.2		幽閉サテライト					幻-MABOROSHI- Singles Best Vol.2 (-)		https://music.youtube.com/browse/MPREb_fGDVErtelAv	https://music.youtube.com/watch?v=
纏-MATOI- Singles Best Vol.1		幽閉サテライト					纏-MATOI- Singles Best Vol.1 (-)		https://music.youtube.com/browse/MPREb_2fQ0jJRoJg6	https://music.youtube.com/watch?v=
夜桜に君を隠して		幽閉サテライト					夜桜に君を隠して		https://music.youtube.com/browse/MPREb_FOCcVG7dZWE	https://music.youtube.com/watch?v=
束縛アネモネーション		幽閉サテライト					束縛アネモネーション		https://music.youtube.com/browse/MPREb_Cdk7vLKMdvR	https://music.youtube.com/watch?v=
三千世界		幽閉サテライト					三千世界		https://music.youtube.com/browse/MPREb_OjYoHVqr8WV	https://music.youtube.com/watch?v=
濡れた髪に触れられた時		幽閉サテライト					濡れた髪に触れられた時		https://music.youtube.com/browse/MPREb_9gJvrhYo0wZ	https://music.youtube.com/watch?v=
千華繚乱		幽閉サテライト					千華繚乱		https://music.youtube.com/browse/MPREb_sLjR8BqaqFH	https://music.youtube.com/watch?v=
カフカなる群青へ		幽閉サテライト					カフカなる群青へ		https://music.youtube.com/browse/MPREb_zHyVKmoZkgv	https://music.youtube.com/watch?v=
月に叢雲華に風		幽閉サテライト					月に叢雲華に風		https://music.youtube.com/browse/MPREb_on4noYnm70s	https://music.youtube.com/watch?v=
レプリカの恋		幽閉サテライト					レプリカの恋 (-)		https://music.youtube.com/browse/MPREb_FXXfGR0DmJm	https://music.youtube.com/watch?v=
手のひらピアニッシモ		幽閉サテライト					手のひらピアニッシモ		https://music.youtube.com/browse/MPREb_zSsIEfwEte5	https://music.youtube.com/watch?v=
小悪魔りんご		幽閉サテライト					小悪魔りんご		https://music.youtube.com/browse/MPREb_g0Jni8WqviJ	https://music.youtube.com/watch?v=
色は匂へど 散りぬるを		幽閉サテライト					色は匂へど 散りぬるを		https://music.youtube.com/browse/MPREb_wgGEtAwBbHg	https://music.youtube.com/watch?v=
CompactDisc		岸田教団＆THE明星ロケッツ					CompactDisc		https://music.youtube.com/browse/MPREb_u4zYAsTk9Hf	https://music.youtube.com/watch?v=
ANCIENT FLOWER		岸田教団＆THE明星ロケッツ					ANCIENT FLOWER		https://music.youtube.com/browse/MPREb_cnHxC7sNTOB	https://music.youtube.com/watch?v=
SUPERSONICAPPLERABBIT		岸田教団＆THE明星ロケッツ					SUPERSONICAPPLERABBIT		https://music.youtube.com/browse/MPREb_bgwR5g7tkvn	https://music.youtube.com/watch?v=
きしだきょうだんのベスト！		岸田教団＆THE明星ロケッツ					きしだきょうだんのベスト!		https://music.youtube.com/browse/MPREb_H2li9Cri7uk	https://music.youtube.com/watch?v=
言葉ナキ絵空事		少女フラクタル					言葉ナキ絵空事		https://music.youtube.com/browse/MPREb_YI1u4oMHOkW	https://music.youtube.com/watch?v=
愛しさが弱さへと		少女フラクタル					愛しさが弱さへと		https://music.youtube.com/browse/MPREb_91iePFDnsRA	https://music.youtube.com/watch?v=
孤独月		天宮みや(少女フラクタル)					孤独月		https://music.youtube.com/browse/MPREb_m0ZYakadNJA	https://music.youtube.com/watch?v=
Realidea		柚木梨沙(少女フラクタル)					Realidea		https://music.youtube.com/browse/MPREb_9ggQaXqm2J8	https://music.youtube.com/watch?v=
秘神は背中で燃えている		少女フラクタル					不明	不明	不明	不明
言葉の裏側の約束		少女フラクタル					言葉の裏側の約束		https://music.youtube.com/browse/MPREb_SesXsVlBcee	https://music.youtube.com/watch?v=
月まで飛び跳ねて		少女フラクタル					月まで飛び跳ねて		https://music.youtube.com/browse/MPREb_oJTvfQnk02k	https://music.youtube.com/watch?v=
秘密のソルベ		少女フラクタル					秘密のソルベ		https://music.youtube.com/browse/MPREb_zKZu7osn1WK	https://music.youtube.com/watch?v=
君の気付かない君の優しさ		少女フラクタル					君の気付かない君の優しさ		https://music.youtube.com/browse/MPREb_skYUlwjD8jg	https://music.youtube.com/watch?v=
トロイメライ		少女フラクタル					トロイメライ		https://music.youtube.com/browse/MPREb_CazBxv5fJwH	https://music.youtube.com/watch?v=
インヴィジブル		少女フラクタル					インヴィジブル		https://music.youtube.com/browse/MPREb_p20nrOh9MsT	https://music.youtube.com/watch?v=
透明な記憶の風穴		少女フラクタル					透明な記憶の風穴		https://music.youtube.com/browse/MPREb_3VeLFfzzZef	https://music.youtube.com/watch?v=
東の空の眠らない君		少女フラクタル					東の空の眠らない君		https://music.youtube.com/browse/MPREb_JigeQgzPmnE	https://music.youtube.com/watch?v=
輪廻知らずの愛		少女フラクタル					輪廻知らずの愛		https://music.youtube.com/browse/MPREb_N1GIldaXyJy	https://music.youtube.com/watch?v=
無邪気と言う名の正義		少女フラクタル					無邪気と言う名の正義		https://music.youtube.com/browse/MPREb_BHm8LdeVXU4	https://music.youtube.com/watch?v=
オブリヴィオン		少女フラクタル					オブリヴィオン		https://music.youtube.com/browse/MPREb_h7vckqj8KD1	https://music.youtube.com/watch?v=
果てなき風の軌跡さえ		少女フラクタル					果てなき風の軌跡さえ		https://music.youtube.com/browse/MPREb_R1nfJP5QLJb	https://music.youtube.com/watch?v=
ポーカーフェイス		少女フラクタル					ポーカーフェイス		https://music.youtube.com/browse/MPREb_uXcG9OS2oVH	https://music.youtube.com/watch?v=
言葉ナキ彷徨い		少女フラクタル					言葉ナキ彷徨い		https://music.youtube.com/browse/MPREb_gosiJObYE9G	https://music.youtube.com/watch?v=
聖人の調律		少女フラクタル					聖人の調律		https://music.youtube.com/browse/MPREb_bb22tYQdM09	https://music.youtube.com/watch?v=
悠久の月に照らされて		少女フラクタル					悠久の月に照らされて		https://music.youtube.com/browse/MPREb_3fXZpc7PEo0	https://music.youtube.com/watch?v=
色は匂へど散りぬるを		少女フラクタル					色は匂へど散りぬるを		https://music.youtube.com/browse/MPREb_1AhRjmBgnSi	https://music.youtube.com/watch?v=
彷徨いの冥		少女フラクタル					彷徨いの冥		https://music.youtube.com/browse/MPREb_IOYJOdw1PpS	https://music.youtube.com/watch?v=
必然のカタストロフィ		少女フラクタル					必然のカタストロフィ		https://music.youtube.com/browse/MPREb_vxT36RUTnQK	https://music.youtube.com/watch?v=
BLACKHOLE-NIGHTMARE		Triple-R					BLACKHOLE-NIGHTMARE		https://music.youtube.com/browse/MPREb_I0DpXvNbGGz	https://music.youtube.com/watch?v=
NIGHTMARE NIGHT		宵闇市場					NIGHTMARE NIGHT		https://music.youtube.com/browse/MPREb_T198uizNTQs	https://music.youtube.com/watch?v=
NO RUMIA,NO LIFE.		宵闇市場					NO RUMIA,NO LIFE.		https://music.youtube.com/browse/MPREb_8vKkvZ5NwAM	https://music.youtube.com/watch?v=
TWILIGHT TIME		宵闇市場					TWILIGHT TIME		https://music.youtube.com/browse/MPREb_ILAcKbXi9Dq	https://music.youtube.com/watch?v=
TWILIGHT TIME TRIAL		宵闇市場					TWILIGHT TIME TRIAL		https://music.youtube.com/browse/MPREb_hRJvPSIJ7nU	https://music.youtube.com/watch?v=
幺樂団の歴史5 Akyu's Untouched Score vol.5		上海アリス幻樂団					幺樂団の歴史5 Akyu's Untouched Score vol.5		https://music.youtube.com/browse/MPREb_QUcCNvKQO2n	https://music.youtube.com/watch?v=
幺樂団の歴史4 Akyu's Untouched Score vol.4		上海アリス幻樂団					幺樂団の歴史1 Akyu's Untouched Score vol.1		https://music.youtube.com/browse/MPREb_ICtSXrGZba0	https://music.youtube.com/watch?v=
幺樂団の歴史3 Akyu's Untouched Score vol.3		上海アリス幻樂団					幺樂団の歴史3 Akyu's Untouched Score vol.3		https://music.youtube.com/browse/MPREb_OYnnzIpa3IL	https://music.youtube.com/watch?v=
幺樂団の歴史2 Akyu's Untouched Score vol.2		上海アリス幻樂団					幺樂団の歴史2 Akyu's Untouched Score vol.2		https://music.youtube.com/browse/MPREb_iXK47SqWSmO	https://music.youtube.com/watch?v=
幺樂団の歴史1 Akyu's Untouched Score vol.1		上海アリス幻樂団					幺樂団の歴史1 Akyu's Untouched Score vol.1		https://music.youtube.com/browse/MPREb_ICtSXrGZba0	https://music.youtube.com/watch?v=
旧約酒場 ～ Dateless Bar "Old Adam".		上海アリス幻樂団					旧約酒場 ~ Dateless Bar "Old Adam".		https://music.youtube.com/browse/MPREb_mNpeuF7tjTs	https://music.youtube.com/watch?v=
燕石博物誌 ～ Dr.Latency's Freak Report.		上海アリス幻樂団					燕石博物誌 ~ Dr.Latency's Freak Report.		https://music.youtube.com/browse/MPREb_mPBg1GtKZsQ	https://music.youtube.com/watch?v=
伊弉諾物質 ～ Neo-traditionalism of Japan.		上海アリス幻樂団					伊弉諾物質 ~ Neo-traditionalism of Japan.		https://music.youtube.com/browse/MPREb_5ZzF2LziG27	https://music.youtube.com/watch?v=
鳥船遺跡 ～ Trojan Green Asteroid		上海アリス幻樂団					鳥船遺跡 ~ Trojan Green Asteroid		https://music.youtube.com/browse/MPREb_RioJmIxIcee	https://music.youtube.com/watch?v=
未知の花　魅知の旅		上海アリス幻樂団					未知の花 魅知の旅		https://music.youtube.com/browse/MPREb_xLBfyvYTMWn	https://music.youtube.com/watch?v=
大空魔術 ～ Magical Astronomy		上海アリス幻樂団					大空魔術 ~ Magical Astronomy		https://music.youtube.com/browse/MPREb_xlLjH7uRR9k	https://music.youtube.com/watch?v=
卯酉東海道 ～ Retrospective 53 minutes		上海アリス幻樂団					卯酉東海道 ~ Retrospective 53 minutes		https://music.youtube.com/browse/MPREb_I56txR2zRP9	https://music.youtube.com/watch?v=
夢違科学世紀 ～ Changeability of Strange Dream		上海アリス幻樂団					夢違科学世紀 ~ Changeability of Strange Dream		https://music.youtube.com/browse/MPREb_NGj9d66biwO	https://music.youtube.com/watch?v=
蓮台野夜行 ～ Ghostly Field Club		上海アリス幻樂団					蓮台野夜行 ~ Ghostly Field Club		https://music.youtube.com/browse/MPREb_QOiDgf6VHPx	https://music.youtube.com/watch?v=
蓬莱人形 ～ Dolls in Pseudo Paradise		上海アリス幻樂団					蓬莱人形 ~ Dolls in Pseudo Paradise		https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=
ゴツまさ倶楽部		ゴツまさ倶楽部					ゴツまさ倶楽部		https://music.youtube.com/browse/MPREb_U7tApN0Fg3G	https://music.youtube.com/watch?v=
オーライフジャパンゲスト		オーライフジャパン					オーライフジャパンゲスト		https://music.youtube.com/browse/MPREb_CmBEKNdcYmh	https://music.youtube.com/watch?v=
オーライフジャパンベスト		オーライフジャパン					オーライフジャパンベスト		https://music.youtube.com/browse/MPREb_CgnEdQDuhoB	https://music.youtube.com/watch?v=
四季音方陣		オーライフジャパン					四季音方陣		https://music.youtube.com/browse/MPREb_EHkuCy1ZYYz	https://music.youtube.com/watch?v=
月面弾幕会		オーライフジャパン					月面弾幕会		https://music.youtube.com/browse/MPREb_JqjnDY44l2L	https://music.youtube.com/watch?v=
序臭幻想狂		オーライフジャパン					序臭幻想狂		https://music.youtube.com/browse/MPREb_HMWK3Urbyfe	https://music.youtube.com/watch?v=
積極懐古団		オーライフジャパン					積極懐古団		https://music.youtube.com/browse/MPREb_fHT1iaEzXt7	https://music.youtube.com/watch?v=
謀叛和楽陣		オーライフジャパン					謀叛和楽陣		https://music.youtube.com/browse/MPREb_rSTRNV4ARgG	https://music.youtube.com/watch?v=
激写人妖録		オーライフジャパン					激写人妖録		https://music.youtube.com/browse/MPREb_gMBdIF1q2Ju	https://music.youtube.com/watch?v=
壮快廟探訪		オーライフジャパン					壮快廟探訪		https://music.youtube.com/browse/MPREb_sboL0KJOMjU	https://music.youtube.com/watch?v=
特臭幻想狂		オーライフジャパン					特臭幻想狂		https://music.youtube.com/browse/MPREb_pJ1QjWue6uu	https://music.youtube.com/watch?v=
歌唱能音盤		オーライフジャパン					歌唱能音盤		https://music.youtube.com/browse/MPREb_VaHxb0FOrge	https://music.youtube.com/watch?v=
気象無原則		オーライフジャパン					気象無原則		https://music.youtube.com/browse/MPREb_lOlpRUlQQZC	https://music.youtube.com/watch?v=
鋭鋒乃風標		オーライフジャパン					鋭鋒乃風標		https://music.youtube.com/browse/MPREb_r2s6dptQRhc	https://music.youtube.com/watch?v=
円盤満作祭		オーライフジャパン					円盤満作祭		https://music.youtube.com/browse/MPREb_hven9jITjYU	https://music.youtube.com/watch?v=
異臭幻想狂		オーライフジャパン					異臭幻想狂		https://music.youtube.com/browse/MPREb_OmItBK8N9CN	https://music.youtube.com/watch?v=
望郷舞踏宴		オーライフジャパン					望郷舞踏宴		https://music.youtube.com/browse/MPREb_OdAfJWpnQyE	https://music.youtube.com/watch?v=
東方温泉祭		オーライフジャパン					東方温泉祭		https://music.youtube.com/browse/MPREb_SpvgUH5F4ow	https://music.youtube.com/watch?v=
東方満月響		オーライフジャパン					東方満月響		https://music.youtube.com/browse/MPREb_vz7oJ0LMhix	https://music.youtube.com/watch?v=
東方奔放戯		オーライフジャパン					東方奔放戯		https://music.youtube.com/browse/MPREb_kr3i6PCdSb2	https://music.youtube.com/watch?v=
ROCKIN'ON TOUHOU VOL.7		IOSYS					ROCKIN'ON TOUHOU VOL.2		https://music.youtube.com/browse/MPREb_x2ukF6JFyw0	https://music.youtube.com/watch?v=
Toho Maboroshi Stars		ユウノウミ					Toho Maboroshi Stars		https://music.youtube.com/browse/MPREb_kHKLqV6cvzh	https://music.youtube.com/watch?v=
Toho Warfare:MASTERMIND		ユウノウミ					Toho Warfare:MASTERMIND		https://music.youtube.com/browse/MPREb_Fhx3QasCHQu	https://music.youtube.com/watch?v=
QUEEN'S TROOPS		OTAKU-ELITE Recordings					QUEEN'S TROOPS		https://music.youtube.com/browse/MPREb_9Geqe9nY2E3	https://music.youtube.com/watch?v=
Spade and Diamond		OTAKU-ELITE Recordings					Spade and Diamond EP		https://music.youtube.com/browse/MPREb_obdhz3ErKlS	https://music.youtube.com/watch?v=
Opium and Purple haze		OTAKU-ELITE Recordings					Opium and Purple haze EP		https://music.youtube.com/browse/MPREb_svup1AzuYSn	https://music.youtube.com/watch?v=
OTAKU-ELITE's Crystal DISCO		OTAKU-ELITE Recordings					OTAKU-ELITE's Crystal DISCO		https://music.youtube.com/browse/MPREb_RdnRuIlgv52	https://music.youtube.com/watch?v=
KEINE KAMISHIRASAWA -The Chosen Place of yours-		OTAKU-ELITE Recordings					KEINE KAMISHIRASAWA -The chosen place of yours-		https://music.youtube.com/browse/MPREb_SU1RRuH1rf5	https://music.youtube.com/watch?v=
Lost in the silent ocean		OTAKU-ELITE Recordings					Lost In The Silent Ocean E.P.		https://music.youtube.com/browse/MPREb_4bZxATB2J6v	https://music.youtube.com/watch?v=
OER toho RWX Vol.1+2		OTAKU-ELITE Recordings					OER toho RWX Vol.1+2		https://music.youtube.com/browse/MPREb_89Ir54YnqD8	https://music.youtube.com/watch?v=
貴女が生きる、この世界		OTAKU-ELITE Recordings					貴女が生きる、この世界		https://music.youtube.com/browse/MPREb_7PZswmms2vi	https://music.youtube.com/watch?v=
戦車を駆りて、■■は		OTAKU-ELITE Recordings					戦車を駆りて、■■は		https://music.youtube.com/browse/MPREb_wqxEvoEldrC	https://music.youtube.com/watch?v=
旅人と、その恋人		OTAKU-ELITE Recordings					旅人と、その恋人		https://music.youtube.com/browse/MPREb_jHekKLPFFEo	https://music.youtube.com/watch?v=
はくたく☆りぼん まじキモけーね		OTAKU-ELITE Recordings					はくたく☆りぼん まじキモけーね		https://music.youtube.com/browse/MPREb_iGAlAhfRj5Q	https://music.youtube.com/watch?v=
Tsukuyomi and Amateras		OTAKU-ELITE Recordings					Tsukuyomi and Amateras		https://music.youtube.com/browse/MPREb_NnxWKoCWLQA	https://music.youtube.com/watch?v=
Ruby and Aquamarine		OTAKU-ELITE Recordings					Ruby and Aquamarine		https://music.youtube.com/browse/MPREb_dfHHgJbPoJE	https://music.youtube.com/watch?v=
Purple and Cherrypink		OTAKU-ELITE Recordings					Purple and Cherrypink		https://music.youtube.com/browse/MPREb_z6rlTRpmFMI	https://music.youtube.com/watch?v=
GREATEST HITS(予定) Vol.1		monoROSETTA					GREATEST HITS(予定) Vol.1		https://music.youtube.com/browse/MPREb_1ZmTvWrQ45z	https://music.youtube.com/watch?v=
東方Double Maximization		M-COMMUNICATIONS					東方Double Maximization		https://music.youtube.com/browse/MPREb_Sei34FrPSEU	https://music.youtube.com/watch?v=
Toho Darkness:Pierce the DESTINY [Selection]		ユウノウミ					Toho Darkness:Pierce the DESTINY [Selection]		https://music.youtube.com/browse/MPREb_R5IoNAZ4BBa	https://music.youtube.com/watch?v=
Toho Warfare:BLACK SPARK		ユウノウミ					Toho Warfare:BLACK SPARK		https://music.youtube.com/browse/MPREb_e0yjhwn7AXp	https://music.youtube.com/watch?v=
Toho Warfare:BLACK I+II+III+EX [Selection]		ユウノウミ					Toho Warfare:BLACK I+II+III+EX [Selection]		https://music.youtube.com/browse/MPREb_GXYxipV7VMr	https://music.youtube.com/watch?v=
Toho Warfare:BLACK BRAVE		ユウノウミ					Toho Warfare:BLACK BRAVE		https://music.youtube.com/browse/MPREb_dkL7ns3pjEQ	https://music.youtube.com/watch?v=
Toho Warfare:BLACK SOUL		ユウノウミ					Toho Warfare:BLACK SOUL		https://music.youtube.com/browse/MPREb_eMMfgAkDZA7	https://music.youtube.com/watch?v=
Toho Warfare:BLACK SWORD		ユウノウミ					Toho Warfare:BLACK SWORD		https://music.youtube.com/browse/MPREb_wgrEDuLc41A	https://music.youtube.com/watch?v=
Toho Warfare:BLACK ONYX		ユウノウミ					Toho Warfare:BLACK ONYX		https://music.youtube.com/browse/MPREb_bcSsJh09gV8	https://music.youtube.com/watch?v=
Toho Warfare:BLACK		ユウノウミ					Toho Warfare:BLACK		https://music.youtube.com/browse/MPREb_REq78rnE7n5	https://music.youtube.com/watch?v=
ENCYCLOPEDIA <妖> monstrous beings		ユウノウミ					ENCYCLOPEDIA <妖> monstrous beings		https://music.youtube.com/browse/MPREb_HcdlTGRpyVw	https://music.youtube.com/watch?v=
ENCYCLOPEDIA <魔> magical beings		ユウノウミ					ENCYCLOPEDIA <魔> magical beings		https://music.youtube.com/browse/MPREb_R4qinxNTG2f	https://music.youtube.com/watch?v=
ENCYCLOPEDIA <人> human beings		ユウノウミ					ENCYCLOPEDIA <人> human beings		https://music.youtube.com/browse/MPREb_YkF5iZz4FMK	https://music.youtube.com/watch?v=
東方人妻ようちえん		ユウノウミ					東方人妻ようちえん		https://music.youtube.com/browse/MPREb_wnQaTZzyNEV	https://music.youtube.com/watch?v=
俺のチルノがこんなに天才なわけがない		ユウノウミ					俺のチルノがこんなに天才なわけがない		https://music.youtube.com/browse/MPREb_fts7v10cx1L	https://music.youtube.com/watch?v=
霧雨レクイエム		ユウノウミ					霧雨レクイエム		https://music.youtube.com/browse/MPREb_IZkuXiNxPWK	https://music.youtube.com/watch?v=
東方インデペンダンス		ユウノウミ					東方インデペンダンス		https://music.youtube.com/browse/MPREb_9XxF85fyWN7	https://music.youtube.com/watch?v=
東方ラブストリーム		ユウノウミ					東方ラブストリーム		https://music.youtube.com/browse/MPREb_y6lmyZtBnMU	https://music.youtube.com/watch?v=
東方ヘクトパスカル		ユウノウミ					東方ヘクトパスカル		https://music.youtube.com/browse/MPREb_JY4BFafOYJY	https://music.youtube.com/watch?v=
distant		ARMのArmageddon Records					distant		https://music.youtube.com/browse/MPREb_Auvjn7kU1jS	https://music.youtube.com/watch?v=
infinity		ARMのArmageddon Records					infinity		https://music.youtube.com/browse/MPREb_4Ha0d4z6bhP	https://music.youtube.com/watch?v=
天空キャンディ☆スター		IOSYS					天空キャンディ☆スター		https://music.youtube.com/browse/MPREb_S6CK6FpmRZv	https://music.youtube.com/watch?v=
アニソンをすごいオペラ声で歌ってみた+ [東方ProjectアレンジSelection]		IOSYS					アニソンをすごいオペラ声で歌ってみた+ [東方ProjectアレンジSelection]		https://music.youtube.com/browse/MPREb_K96YsG8UAy7	https://music.youtube.com/watch?v=
ROCKIN'ON TOUHOU VOL.6		IOSYS					ROCKIN'ON TOUHOU VOL.3		https://music.youtube.com/browse/MPREb_UCCBoMTuUys	https://music.youtube.com/watch?v=
東方フリースタイル弾ジョン Rec7 [東方ProjectアレンジSelection]		IOSYS					東方フリースタイル弾ジョン Rec7 [東方ProjectアレンジSelection]		https://music.youtube.com/browse/MPREb_Rr3BpctaUqY	https://music.youtube.com/watch?v=
東方氷雪大感謝		IOSYS					東方氷雪大感謝		https://music.youtube.com/browse/MPREb_JeQ9AHPcKmm	https://music.youtube.com/watch?v=
東方フリースタイル弾ジョン [東方ProjectアレンジSelection]		IOSYS					東方フリースタイル弾ジョン [東方ProjectアレンジSelection]		https://music.youtube.com/browse/MPREb_KxCOUhmfe9A	https://music.youtube.com/watch?v=
東方ゴールデンタイム ─イオシス東方コンピレーション vol.25─		IOSYS					東方ゴールデンタイム ─イオシス東方コンピレーション vol.25─ (イオシス東方コンピレーション vol.25)		https://music.youtube.com/browse/MPREb_RAa9iuSnO6r	https://music.youtube.com/watch?v=
東方極楽湯界─イオシス東方コンピレーション vol.24─		IOSYS					東方極楽湯界─イオシス東方コンピレーション vol.24─ (イオシス東方コンピレーション vol.24)		https://music.youtube.com/browse/MPREb_BEwl5BOiDrs	https://music.youtube.com/watch?v=
Spooky Halloween Tour		IOSYS					Spooky Halloween Tour		https://music.youtube.com/browse/MPREb_G1EBFT1XflV	https://music.youtube.com/watch?v=
Touhou Hits Covers ―Ska Punk Flavor―		IOSYS					Touhou Hits Covers ―Ska Punk Flavor―		https://music.youtube.com/browse/MPREb_Gxx5oosFhpa	https://music.youtube.com/watch?v=
MIRACLE TO MUSIC TOHO		IOSYS					MIRACLE TO MUSIC TOHO		https://music.youtube.com/browse/MPREb_B5RTreZYY1h	https://music.youtube.com/watch?v=
ROCKIN'ON TOUHOU VOL.5		IOSYS					ROCKIN'ON TOUHOU VOL.5		https://music.youtube.com/browse/MPREb_Q11V9tJbIRc	https://music.youtube.com/watch?v=
ファンタジックぴこれーしょん！ [東方ProjectアレンジSelection]		IOSYS					ファンタジックぴこれーしょん! [東方ProjectアレンジSelection]		https://music.youtube.com/browse/MPREb_eeAHV4hJikZ	https://music.youtube.com/watch?v=
DREAM TO MUSIC TOHO		IOSYS					DREAM TO MUSIC TOHO		https://music.youtube.com/browse/MPREb_dEzOQA8B4dY	https://music.youtube.com/watch?v=
げきリミ！ ─げきおこシリーズリミックス─		IOSYS					げきリミ！ ─げきおこシリーズリミックス─		https://music.youtube.com/browse/MPREb_TQDVWWZMEGU	https://music.youtube.com/watch?v=
MAGIC TO MUSIC TOHO		IOSYS					MAGIC TO MUSIC TOHO		https://music.youtube.com/browse/MPREb_3PGtizxFFd1	https://music.youtube.com/watch?v=
Haunted Halloween Town		IOSYS					Haunted Halloween Town		https://music.youtube.com/browse/MPREb_CInz2fU63K0	https://music.youtube.com/watch?v=
IOSYS TOHO MEGAMIX [GENSOKYO HOUSE EDITION] Selection		IOSYS					IOSYS TOHO MEGAMIX [GENSOKYO HOUSE EDITION] Selection		https://music.youtube.com/browse/MPREb_90I8TMUzpBF	https://music.youtube.com/watch?v=
PUNK IT!TOUHOU!3 -IOSYS HITS PUNK COVERS-		IOSYS					PUNK IT!TOUHOU!3 -IOSYS HITS PUNK COVERS-		https://music.youtube.com/browse/MPREb_NafD8swDpO9	https://music.youtube.com/watch?v=
ROCKIN'ON TOUHOU VOL.4		IOSYS					ROCKIN'ON TOUHOU vol.4		https://music.youtube.com/browse/MPREb_aR0uQr65S4U	https://music.youtube.com/watch?v=
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─		IOSYS					GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─		https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=
#TOHO_SEAWAVES		IOSYS					#TOHO_SEAWAVES		https://music.youtube.com/browse/MPREb_TgwW40Q3lOn	https://music.youtube.com/watch?v=
げきぴょす☆パペット		IOSYS					げきぴょす☆パペット		https://music.youtube.com/browse/MPREb_WcslhrBHVLh	https://music.youtube.com/watch?v=
Night Zealot 東方JAZZROCK2		IOSYS					不明	不明	不明	不明
Across Phantasm		IOSYS					Across Phantasm		https://music.youtube.com/browse/MPREb_XiaisYDG6dH	https://music.youtube.com/watch?v=
V-ROCK TOUHOU		IOSYS					V-ROCK TOUHOU		https://music.youtube.com/browse/MPREb_H6ZytIs3K3a	https://music.youtube.com/watch?v=
叛逆のファンタスマゴリア		IOSYS					叛逆のファンタスマゴリア		https://music.youtube.com/browse/MPREb_LWYjdhLwnHK	https://music.youtube.com/watch?v=
Prank Masters!		IOSYS					Prank Masters!		https://music.youtube.com/browse/MPREb_nuvzDpA7NAi	https://music.youtube.com/watch?v=
はいぱぁ電波これくしょん！ -フリーダム★東方編-		IOSYS					不明	不明	不明	不明
ROCKIN'ON TOUHOU VOL.3		IOSYS					ROCKIN'ON TOUHOU VOL.3		https://music.youtube.com/browse/MPREb_UCCBoMTuUys	https://music.youtube.com/watch?v=
